mode	runtime_us	sim_ticks	sim_seconds	kernel_runtime_us	aia_kd_overhead_us	iommu_overhead_us	iommu_checks	iotlb_hits	iotlb_misses	iotlb_hit_rate_pct	iommu_unique_pages	smid_requests	smid_validations	smid_validations_dma_ctrl
md_knn/iommu_e64_m250ns	4461.301	4461301000	0.004461	692.82	0.000	100.098	23304	23289	15	99.9356	15	0	0	0
md_knn/iommu_e64_m500ns	4464.643	4464643000	0.004465	696.63	0.000	107.348	23304	23289	15	99.9356	15	0	0	0
md_knn/iommu_e64_m1000ns	4472.578	4472578000	0.004473	704.26	0.000	121.852	23305	23290	15	99.9356	15	0	0	0
md_knn/iommu_e256_m100ns	4460.790	4460790000	0.004461	690.75	0.000	95.748	23304	23289	15	99.9356	15	0	0	0
md_knn/iommu_e256_m250ns	4461.301	4461301000	0.004461	692.82	0.000	100.098	23304	23289	15	99.9356	15	0	0	0
md_knn/iommu_e256_m500ns	4464.643	4464643000	0.004465	696.63	0.000	107.348	23304	23289	15	99.9356	15	0	0	0
md_knn/iommu_e256_m1000ns	4472.578	4472578000	0.004473	704.26	0.000	121.852	23305	23290	15	99.9356	15	0	0	0
md_knn/iommu_e2048_m100ns	4460.790	4460790000	0.004461	690.75	0.000	95.748	23304	23289	15	99.9356	15	0	0	0
md_knn/iommu_e2048_m250ns	4461.301	4461301000	0.004461	692.82	0.000	100.098	23304	23289	15	99.9356	15	0	0	0
md_knn/iommu_e2048_m500ns	4464.643	4464643000	0.004465	696.63	0.000	107.348	23304	23289	15	99.9356	15	0	0	0
md_knn/iommu_e2048_m1000ns	4472.578	4472578000	0.004473	704.26	0.000	121.852	23305	23290	15	99.9356	15	0	0	0
mergesort/plain	3438.219	3438219000	0.003438	1082.22	0.000	-	0	0	0	-	0	0	0	0
mergesort/aia-kd	3532.882	3532882000	0.003533	1174.53	100.393	-	0	0	0	-	0	120490	9	4
mergesort/iommu_e8_m100ns	3440.997	3440997000	0.003441	1083.33	0.000	483.722	120632	120623	9	99.9925	9	0	0	0
mergesort/iommu_e8_m250ns	3442.828	3442828000	0.003443	1084.71	0.000	486.126	120633	120624	9	99.9925	9	0	0	0
mergesort/iommu_e8_m500ns	3445.692	3445692000	0.003446	1087.33	0.000	490.134	120635	120626	9	99.9925	9	0	0	0
mergesort/iommu_e8_m1000ns	3448.858	3448858000	0.003449	1091.85	0.000	498.134	120635	120626	9	99.9925	9	0	0	0
mergesort/iommu_e16_m100ns	3440.997	3440997000	0.003441	1083.33	0.000	483.722	120632	120623	9	99.9925	9	0	0	0
mergesort/iommu_e16_m250ns	3442.828	3442828000	0.003443	1084.71	0.000	486.126	120633	120624	9	99.9925	9	0	0	0
mergesort/iommu_e16_m500ns	3445.692	3445692000	0.003446	1087.33	0.000	490.134	120635	120626	9	99.9925	9	0	0	0
mergesort/iommu_e16_m1000ns	3448.858	3448858000	0.003449	1091.85	0.000	498.134	120635	120626	9	99.9925	9	0	0	0
mergesort/iommu_e32_m100ns	3440.997	3440997000	0.003441	1083.33	0.000	483.722	120632	120623	9	99.9925	9	0	0	0
mergesort/iommu_e32_m250ns	3442.828	3442828000	0.003443	1084.71	0.000	486.126	120633	120624	9	99.9925	9	0	0	0
mergesort/iommu_e32_m500ns	3445.692	3445692000	0.003446	1087.33	0.000	490.134	120635	120626	9	99.9925	9	0	0	0
mergesort/iommu_e32_m1000ns	3448.858	3448858000	0.003449	1091.85	0.000	498.134	120635	120626	9	99.9925	9	0	0	0
mergesort/iommu_e64_m100ns	3440.997	3440997000	0.003441	1083.33	0.000	483.722	120632	120623	9	99.9925	9	0	0	0
mergesort/iommu_e64_m250ns	3442.828	3442828000	0.003443	1084.71	0.000	486.126	120633	120624	9	99.9925	9	0	0	0
mergesort/iommu_e64_m500ns	3445.692	3445692000	0.003446	1087.33	0.000	490.134	120635	120626	9	99.9925	9	0	0	0
mergesort/iommu_e64_m1000ns	3448.858	3448858000	0.003449	1091.85	0.000	498.134	120635	120626	9	99.9925	9	0	0	0
mergesort/iommu_e256_m100ns	3440.997	3440997000	0.003441	1083.33	0.000	483.722	120632	120623	9	99.9925	9	0	0	0
mergesort/iommu_e256_m250ns	3442.828	3442828000	0.003443	1084.71	0.000	486.126	120633	120624	9	99.9925	9	0	0	0
mergesort/iommu_e256_m500ns	3445.692	3445692000	0.003446	1087.33	0.000	490.134	120635	120626	9	99.9925	9	0	0	0
mergesort/iommu_e256_m1000ns	3448.858	3448858000	0.003449	1091.85	0.000	498.134	120635	120626	9	99.9925	9	0	0	0
mergesort/iommu_e2048_m100ns	3440.997	3440997000	0.003441	1083.33	0.000	483.722	120632	120623	9	99.9925	9	0	0	0
mergesort/iommu_e2048_m250ns	3442.828	3442828000	0.003443	1084.71	0.000	486.126	120633	120624	9	99.9925	9	0	0	0
mergesort/iommu_e2048_m500ns	3445.692	3445692000	0.003446	1087.33	0.000	490.134	120635	120626	9	99.9925	9	0	0	0
mergesort/iommu_e2048_m1000ns	3448.858	3448858000	0.003449	1091.85	0.000	498.134	120635	120626	9	99.9925	9	0	0	0
mobilenetv2/plain	25503.018	25503018000	0.025503	3476.72	0.000	-	0	0	0	-	0	0	0	0
mobilenetv2/aia-kd	37607.620	37607620000	0.037608	6311.48	603112.828	-	0	0	0	-	0	330209940	5647	5112
mobilenetv2/iommu_e8_m100ns	260928.989	260928989000	0.260929	13773.3	0.000	13333976.386	44896532	43255488	1641044	96.3448	747	0	0	0
mobilenetv2/iommu_e8_m250ns	508860.695	508860695000	0.508861	13869.7	0.000	28747245.108	44882561	43237449	1645112	96.3346	747	0	0	0
mobilenetv2/iommu_e8_m500ns	920064.471	920064471000	0.920064	14030.9	0.000	54391366.890	44879256	43234727	1644529	96.3357	747	0	0	0
mobilenetv2/iommu_e8_m1000ns	1742416.155	1742416155000	1.742416	14331.8	0.000	105694391.538	44895472	43250931	1644541	96.3370	747	0	0	0
mobilenetv2/iommu_e16_m100ns	101680.245	101680245000	0.101680	13773.3	0.000	3282313.258	44776275	44775152	1123	99.9975	747	0	0	0
mobilenetv2/iommu_e16_m250ns	101870.792	101870792000	0.101871	13869.5	0.000	3285081.040	44766242	44765119	1123	99.9975	747	0	0	0
mobilenetv2/iommu_e16_m500ns	102093.896	102093896000	0.102094	14030.7	0.000	3289457.250	44766870	44765747	1123	99.9975	747	0	0	0
mobilenetv2/iommu_e16_m1000ns	102640.458	102640458000	0.102640	14331	0.000	3298302.182	44765691	44764568	1123	99.9975	747	0	0	0
mobilenetv2/iommu_e32_m100ns	101621.407	101621407000	0.101621	13773.5	0.000	3280948.346	44765883	44765136	747	99.9983	747	0	0	0
mobilenetv2/iommu_e32_m250ns	101662.082	101662082000	0.101662	13870.3	0.000	3281700.608	44769855	44769108	747	99.9983	747	0	0	0
mobilenetv2/iommu_e32_m500ns	101961.537	101961537000	0.101962	14030.7	0.000	3282859.134	44771749	44771002	747	99.9983	747	0	0	0
mobilenetv2/iommu_e32_m1000ns	102302.454	102302454000	0.102302	14331.1	0.000	3285153.158	44769773	44769026	747	99.9983	747	0	0	0
mobilenetv2/iommu_e64_m100ns	101621.407	101621407000	0.101621	13773.5	0.000	3280948.346	44765883	44765136	747	99.9983	747	0	0	0
mobilenetv2/iommu_e64_m250ns	101662.082	101662082000	0.101662	13870.3	0.000	3281700.608	44769855	44769108	747	99.9983	747	0	0	0
mobilenetv2/iommu_e64_m500ns	101961.537	101961537000	0.101962	14030.7	0.000	3282859.134	44771749	44771002	747	99.9983	747	0	0	0
mobilenetv2/iommu_e64_m1000ns	102302.454	102302454000	0.102302	14331.1	0.000	3285153.158	44769773	44769026	747	99.9983	747	0	0	0
mobilenetv2/iommu_e256_m100ns	101621.407	101621407000	0.101621	13773.5	0.000	3280948.346	44765883	44765136	747	99.9983	747	0	0	0
mobilenetv2/iommu_e256_m250ns	101662.082	101662082000	0.101662	13870.3	0.000	3281700.608	44769855	44769108	747	99.9983	747	0	0	0
mobilenetv2/iommu_e256_m500ns	101961.537	101961537000	0.101962	14030.7	0.000	3282859.134	44771749	44771002	747	99.9983	747	0	0	0
mobilenetv2/iommu_e256_m1000ns	102302.454	102302454000	0.102302	14331.1	0.000	3285153.158	44769773	44769026	747	99.9983	747	0	0	0
mobilenetv2/iommu_e2048_m100ns	101621.407	101621407000	0.101621	13773.5	0.000	3280948.346	44765883	44765136	747	99.9983	747	0	0	0
mobilenetv2/iommu_e2048_m250ns	101662.082	101662082000	0.101662	13870.3	0.000	3281700.608	44769855	44769108	747	99.9983	747	0	0	0
mobilenetv2/iommu_e2048_m500ns	101961.537	101961537000	0.101962	14030.7	0.000	3282859.134	44771749	44771002	747	99.9983	747	0	0	0
mobilenetv2/iommu_e2048_m1000ns	102302.454	102302454000	0.102302	14331.1	0.000	3285153.158	44769773	44769026	747	99.9983	747	0	0	0
mobilenetv2_35/plain	25503.018	25503018000	0.025503	3476.72	0.000	-	0	0	0	-	0	0	0	0
mobilenetv2_35/aia-kd	37569.122	37569122000	0.037569	6319.88	611703.803	-	0	0	0	-	0	330202980	5597	5112
mobilenetv2_35/iommu_e8_m100ns	102121.459	102121459000	0.102121	13773.5	0.000	3315860.880	44764696	44757292	7404	99.9835	743	0	0	0
mobilenetv2_35/iommu_e8_m250ns	103438.665	103438665000	0.103439	13869.5	0.000	3368261.092	44772391	44765144	7247	99.9838	743	0	0	0
mobilenetv2_35/iommu_e8_m500ns	105147.974	105147974000	0.105148	14032.3	0.000	3461488.370	44775410	44767991	7419	99.9834	743	0	0	0
mobilenetv2_35/iommu_e8_m1000ns	108718.774	108718774000	0.108719	14330.9	0.000	3642585.802	44763858	44756450	7408	99.9835	743	0	0	0
mobilenetv2_35/iommu_e16_m100ns	101594.850	101594850000	0.101595	13773.7	0.000	3281878.616	44761929	44760919	1010	99.9977	743	0	0	0
mobilenetv2_35/iommu_e16_m250ns	101830.584	101830584000	0.101831	13870.8	0.000	3284071.504	44771630	44770620	1010	99.9977	743	0	0	0
mobilenetv2_35/iommu_e16_m500ns	101967.375	101967375000	0.101967	14032.4	0.000	3287531.458	44765225	44764215	1010	99.9977	743	0	0	0
mobilenetv2_35/iommu_e16_m1000ns	102513.468	102513468000	0.102513	14333.4	0.000	3294631.416	44767612	44766602	1010	99.9977	743	0	0	0
mobilenetv2_35/iommu_e32_m100ns	101675.658	101675658000	0.101676	13773.3	0.000	3280983.620	44766391	44765648	743	99.9983	743	0	0	0
mobilenetv2_35/iommu_e32_m250ns	101802.476	101802476000	0.101802	13870.5	0.000	3281659.528	44771902	44771159	743	99.9983	743	0	0	0
mobilenetv2_35/iommu_e32_m500ns	101905.234	101905234000	0.101905	14032.3	0.000	3282671.034	44765760	44765017	743	99.9983	743	0	0	0
mobilenetv2_35/iommu_e32_m1000ns	102256.527	102256527000	0.102257	14330.9	0.000	3284814.894	44765373	44764630	743	99.9983	743	0	0	0
mobilenetv2_35/iommu_e64_m100ns	101675.658	101675658000	0.101676	13773.3	0.000	3280983.620	44766391	44765648	743	99.9983	743	0	0	0
mobilenetv2_35/iommu_e64_m250ns	101802.476	101802476000	0.101802	13870.5	0.000	3281659.528	44771902	44771159	743	99.9983	743	0	0	0
mobilenetv2_35/iommu_e64_m500ns	101905.234	101905234000	0.101905	14032.3	0.000	3282671.034	44765760	44765017	743	99.9983	743	0	0	0
mobilenetv2_35/iommu_e64_m1000ns	102256.527	102256527000	0.102257	14330.9	0.000	3284814.894	44765373	44764630	743	99.9983	743	0	0	0
mobilenetv2_35/iommu_e256_m100ns	101675.658	101675658000	0.101676	13773.3	0.000	3280983.620	44766391	44765648	743	99.9983	743	0	0	0
mobilenetv2_35/iommu_e256_m250ns	101802.476	101802476000	0.101802	13870.5	0.000	3281659.528	44771902	44771159	743	99.9983	743	0	0	0
mobilenetv2_35/iommu_e256_m500ns	101905.234	101905234000	0.101905	14032.3	0.000	3282671.034	44765760	44765017	743	99.9983	743	0	0	0
mobilenetv2_35/iommu_e256_m1000ns	102256.527	102256527000	0.102257	14330.9	0.000	3284814.894	44765373	44764630	743	99.9983	743	0	0	0
mobilenetv2_35/iommu_e2048_m100ns	101675.658	101675658000	0.101676	13773.3	0.000	3280983.620	44766391	44765648	743	99.9983	743	0	0	0
mobilenetv2_35/iommu_e2048_m250ns	101802.476	101802476000	0.101802	13870.5	0.000	3281659.528	44771902	44771159	743	99.9983	743	0	0	0
mobilenetv2_35/iommu_e2048_m500ns	101905.234	101905234000	0.101905	14032.3	0.000	3282671.034	44765760	44765017	743	99.9983	743	0	0	0
mobilenetv2_35/iommu_e2048_m1000ns	102256.527	102256527000	0.102257	14330.9	0.000	3284814.894	44765373	44764630	743	99.9983	743	0	0	0
mobilenetv2_75/plain	25503.018	25503018000	0.025503	3476.72	0.000	-	0	0	0	-	0	0	0	0
mobilenetv2_75/aia-kd	37592.230	37592230000	0.037592	6319.6	614199.094	-	0	0	0	-	0	330206171	5627	5112
mobilenetv2_75/iommu_e8_m100ns	159764.853	159764853000	0.159765	13775.5	0.000	7100312.026	44769774	44164881	604893	98.6489	745	0	0	0
mobilenetv2_75/iommu_e8_m250ns	251853.326	251853326000	0.251853	13872.2	0.000	13021125.360	44782079	44172468	609611	98.6387	745	0	0	0
mobilenetv2_75/iommu_e8_m500ns	403817.418	403817418000	0.403817	14032.3	0.000	22807168.452	44784719	44175906	608813	98.6406	745	0	0	0
mobilenetv2_75/iommu_e8_m1000ns	708094.390	708094390000	0.708094	14332.5	0.000	42408246.426	44777265	44168472	608793	98.6404	745	0	0	0
mobilenetv2_75/iommu_e16_m100ns	101569.331	101569331000	0.101569	13773.6	0.000	3282187.292	44769124	44768040	1084	99.9976	745	0	0	0
mobilenetv2_75/iommu_e16_m250ns	101886.387	101886387000	0.101886	13871.2	0.000	3284926.010	44766125	44765041	1084	99.9976	745	0	0	0
mobilenetv2_75/iommu_e16_m500ns	102040.421	102040421000	0.102040	14032.2	0.000	3289012.370	44762335	44761251	1084	99.9976	745	0	0	0
mobilenetv2_75/iommu_e16_m1000ns	102554.177	102554177000	0.102554	14334.9	0.000	3297535.982	44764869	44763785	1084	99.9976	745	0	0	0
mobilenetv2_75/iommu_e32_m100ns	101546.303	101546303000	0.101546	13774.7	0.000	3280879.662	44756333	44755587	746	99.9983	745	0	0	0
mobilenetv2_75/iommu_e32_m250ns	101603.447	101603447000	0.101603	13871.7	0.000	3281591.112	44757580	44756834	746	99.9983	745	0	0	0
mobilenetv2_75/iommu_e32_m500ns	101907.132	101907132000	0.101907	14033.2	0.000	3282803.408	44774760	44774014	746	99.9983	745	0	0	0
mobilenetv2_75/iommu_e32_m1000ns	102258.315	102258315000	0.102258	14334.9	0.000	3284962.342	44765137	44764391	746	99.9983	745	0	0	0
mobilenetv2_75/iommu_e64_m100ns	101545.307	101545307000	0.101545	13773.6	0.000	3280879.262	44756287	44755542	745	99.9983	745	0	0	0
mobilenetv2_75/iommu_e64_m250ns	101603.198	101603198000	0.101603	13871.5	0.000	3281590.512	44757580	44756835	745	99.9983	745	0	0	0
mobilenetv2_75/iommu_e64_m500ns	101906.634	101906634000	0.101907	14032.7	0.000	3282802.408	44774760	44774015	745	99.9983	745	0	0	0
mobilenetv2_75/iommu_e64_m1000ns	102257.319	102257319000	0.102257	14333.9	0.000	3284960.342	44765137	44764392	745	99.9983	745	0	0	0
mobilenetv2_75/iommu_e256_m100ns	101545.307	101545307000	0.101545	13773.6	0.000	3280879.262	44756287	44755542	745	99.9983	745	0	0	0
mobilenetv2_75/iommu_e256_m250ns	101603.198	101603198000	0.101603	13871.5	0.000	3281590.512	44757580	44756835	745	99.9983	745	0	0	0
mobilenetv2_75/iommu_e256_m500ns	101906.634	101906634000	0.101907	14032.7	0.000	3282802.408	44774760	44774015	745	99.9983	745	0	0	0
mobilenetv2_75/iommu_e256_m1000ns	102257.319	102257319000	0.102257	14333.9	0.000	3284960.342	44765137	44764392	745	99.9983	745	0	0	0
mobilenetv2_75/iommu_e2048_m100ns	101545.307	101545307000	0.101545	13773.6	0.000	3280879.262	44756287	44755542	745	99.9983	745	0	0	0
mobilenetv2_75/iommu_e2048_m250ns	101603.198	101603198000	0.101603	13871.5	0.000	3281590.512	44757580	44756835	745	99.9983	745	0	0	0
mobilenetv2_75/iommu_e2048_m500ns	101906.634	101906634000	0.101907	14032.7	0.000	3282802.408	44774760	44774015	745	99.9983	745	0	0	0
mobilenetv2_75/iommu_e2048_m1000ns	102257.319	102257319000	0.102257	14333.9	0.000	3284960.342	44765137	44764392	745	99.9983	745	0	0	0
nw/plain	1068.520	1068519500	0.001069	672.9	0.000	-	0	0	0	-	0	0	0	0
nw/aia-kd	1343.091	1343090500	0.001343	947.71	284.457	-	0	0	0	-	0	121889	29	8
nw/iommu_e8_m100ns	1076.305	1076305500	0.001076	681.04	0.000	491.002	120778	120737	41	99.9661	22	0	0	0
nw/iommu_e8_m250ns	1082.352	1082352500	0.001082	687.1	0.000	503.152	120778	120737	41	99.9661	22	0	0	0
nw/iommu_e8_m500ns	1092.611	1092610500	0.001093	697.35	0.000	523.402	120778	120737	41	99.9661	22	0	0	0
nw/iommu_e8_m1000ns	1113.495	1113495500	0.001113	717.85	0.000	563.902	120778	120737	41	99.9661	22	0	0	0
nw/iommu_e16_m100ns	1076.305	1076305500	0.001076	680.95	0.000	490.806	120778	120738	40	99.9669	22	0	0	0
nw/iommu_e16_m250ns	1082.352	1082352500	0.001082	686.86	0.000	502.656	120778	120738	40	99.9669	22	0	0	0
nw/iommu_e16_m500ns	1091.877	1091876500	0.001092	696.86	0.000	522.406	120778	120738	40	99.9669	22	0	0	0
nw/iommu_e16_m1000ns	1112.042	1112041500	0.001112	716.86	0.000	561.906	120778	120738	40	99.9669	22	0	0	0
nw/iommu_e32_m100ns	1073.710	1073710500	0.001074	678.57	0.000	487.338	120768	120746	22	99.9818	22	0	0	0
nw/iommu_e32_m250ns	1077.040	1077039500	0.001077	681.84	0.000	493.938	120768	120746	22	99.9818	22	0	0	0
nw/iommu_e32_m500ns	1082.352	1082352500	0.001082	687.34	0.000	504.938	120768	120746	22	99.9818	22	0	0	0
nw/iommu_e32_m1000ns	1093.944	1093943500	0.001094	698.34	0.000	526.938	120768	120746	22	99.9818	22	0	0	0
nw/iommu_e64_m100ns	1073.710	1073710500	0.001074	678.57	0.000	487.338	120768	120746	22	99.9818	22	0	0	0
nw/iommu_e64_m250ns	1077.040	1077039500	0.001077	681.84	0.000	493.938	120768	120746	22	99.9818	22	0	0	0
nw/iommu_e64_m500ns	1082.352	1082352500	0.001082	687.34	0.000	504.938	120768	120746	22	99.9818	22	0	0	0
nw/iommu_e64_m1000ns	1093.944	1093943500	0.001094	698.34	0.000	526.938	120768	120746	22	99.9818	22	0	0	0
nw/iommu_e256_m100ns	1073.710	1073710500	0.001074	678.57	0.000	487.338	120768	120746	22	99.9818	22	0	0	0
nw/iommu_e256_m250ns	1077.040	1077039500	0.001077	681.84	0.000	493.938	120768	120746	22	99.9818	22	0	0	0
nw/iommu_e256_m500ns	1082.352	1082352500	0.001082	687.34	0.000	504.938	120768	120746	22	99.9818	22	0	0	0
nw/iommu_e256_m1000ns	1093.944	1093943500	0.001094	698.34	0.000	526.938	120768	120746	22	99.9818	22	0	0	0
nw/iommu_e2048_m100ns	1073.710	1073710500	0.001074	678.57	0.000	487.338	120768	120746	22	99.9818	22	0	0	0
nw/iommu_e2048_m250ns	1077.040	1077039500	0.001077	681.84	0.000	493.938	120768	120746	22	99.9818	22	0	0	0
nw/iommu_e2048_m500ns	1082.352	1082352500	0.001082	687.34	0.000	504.938	120768	120746	22	99.9818	22	0	0	0
nw/iommu_e2048_m1000ns	1093.944	1093943500	0.001094	698.34	0.000	526.938	120768	120746	22	99.9818	22	0	0	0
spmv/plain	1462.786	1462786000	0.001463	120.62	0.000	-	0	0	0	-	0	0	0	0
spmv/aia-kd	1655.184	1655184000	0.001655	312.73	217.520	-	0	0	0	-	0	7505	18	10
spmv/iommu_e8_m100ns	1464.854	1464854000	0.001465	122.78	0.000	35.156	8083	8066	17	99.7897	16	0	0	0
spmv/iommu_e8_m250ns	1467.452	1467452000	0.001467	124.93	0.000	39.948	8081	8064	17	99.7896	16	0	0	0
spmv/iommu_e8_m500ns	1471.518	1471518000	0.001472	128.81	0.000	47.936	8078	8061	17	99.7896	16	0	0	0
spmv/iommu_e8_m1000ns	1480.425	1480425000	0.001480	138.29	0.000	63.964	8085	8068	17	99.7897	16	0	0	0
spmv/iommu_e16_m100ns	1465.312	1465312000	0.001465	122.69	0.000	35.058	8083	8067	16	99.8021	16	0	0	0
spmv/iommu_e16_m250ns	1467.452	1467452000	0.001467	124.69	0.000	39.700	8081	8065	16	99.8020	16	0	0	0
spmv/iommu_e16_m500ns	1470.896	1470896000	0.001471	128.32	0.000	47.438	8078	8062	16	99.8019	16	0	0	0
spmv/iommu_e16_m1000ns	1479.304	1479304000	0.001479	137.3	0.000	62.966	8085	8069	16	99.8021	16	0	0	0
spmv/iommu_e32_m100ns	1465.312	1465312000	0.001465	122.69	0.000	35.058	8083	8067	16	99.8021	16	0	0	0
spmv/iommu_e32_m250ns	1467.452	1467452000	0.001467	124.69	0.000	39.700	8081	8065	16	99.8020	16	0	0	0
spmv/iommu_e32_m500ns	1470.896	1470896000	0.001471	128.32	0.000	47.438	8078	8062	16	99.8019	16	0	0	0
spmv/iommu_e32_m1000ns	1479.304	1479304000	0.001479	137.3	0.000	62.966	8085	8069	16	99.8021	16	0	0	0
spmv/iommu_e64_m100ns	1465.312	1465312000	0.001465	122.69	0.000	35.058	8083	8067	16	99.8021	16	0	0	0
spmv/iommu_e64_m250ns	1467.452	1467452000	0.001467	124.69	0.000	39.700	8081	8065	16	99.8020	16	0	0	0
spmv/iommu_e64_m500ns	1470.896	1470896000	0.001471	128.32	0.000	47.438	8078	8062	16	99.8019	16	0	0	0
spmv/iommu_e64_m1000ns	1479.304	1479304000	0.001479	137.3	0.000	62.966	8085	8069	16	99.8021	16	0	0	0
spmv/iommu_e256_m100ns	1465.312	1465312000	0.001465	122.69	0.000	35.058	8083	8067	16	99.8021	16	0	0	0
spmv/iommu_e256_m250ns	1467.452	1467452000	0.001467	124.69	0.000	39.700	8081	8065	16	99.8020	16	0	0	0
spmv/iommu_e256_m500ns	1470.896	1470896000	0.001471	128.32	0.000	47.438	8078	8062	16	99.8019	16	0	0	0
spmv/iommu_e256_m1000ns	1479.304	1479304000	0.001479	137.3	0.000	62.966	8085	8069	16	99.8021	16	0	0	0
spmv/iommu_e2048_m100ns	1465.312	1465312000	0.001465	122.69	0.000	35.058	8083	8067	16	99.8021	16	0	0	0
spmv/iommu_e2048_m250ns	1467.452	1467452000	0.001467	124.69	0.000	39.700	8081	8065	16	99.8020	16	0	0	0
spmv/iommu_e2048_m500ns	1470.896	1470896000	0.001471	128.32	0.000	47.438	8078	8062	16	99.8019	16	0	0	0
spmv/iommu_e2048_m1000ns	1479.304	1479304000	0.001479	137.3	0.000	62.966	8085	8069	16	99.8021	16	0	0	0
stencil2d/plain	14058.821	14058821000	0.014059	1159.24	0.000	-	0	0	0	-	0	0	0	0
stencil2d/aia-kd	14279.234	14279234000	0.014279	1376.33	225.888	-	0	0	0	-	0	157216	23	6
stencil2d/iommu_e8_m100ns	14040.722	14040722000	0.014041	1138.75	0.000	812.974	157255	156305	950	99.3959	34	0	0	0
stencil2d/iommu_e8_m250ns	14182.332	14182332000	0.014182	1281	0.000	1096.764	157254	156304	950	99.3959	34	0	0	0
stencil2d/iommu_e8_m500ns	14421.516	14421516000	0.014422	1518.45	0.000	1569.768	157255	156305	950	99.3959	34	0	0	0
stencil2d/iommu_e8_m1000ns	14897.012	14897012000	0.014897	1994.17	0.000	2515.790	157260	156310	950	99.3959	34	0	0	0
stencil2d/iommu_e16_m100ns	14040.722	14040722000	0.014041	1138.75	0.000	812.974	157255	156305	950	99.3959	34	0	0	0
stencil2d/iommu_e16_m250ns	14182.332	14182332000	0.014182	1281	0.000	1096.764	157254	156304	950	99.3959	34	0	0	0
stencil2d/iommu_e16_m500ns	14421.516	14421516000	0.014422	1518.45	0.000	1569.768	157255	156305	950	99.3959	34	0	0	0
stencil2d/iommu_e16_m1000ns	14897.012	14897012000	0.014897	1994.17	0.000	2515.790	157260	156310	950	99.3959	34	0	0	0
stencil2d/iommu_e32_m100ns	13949.819	13949819000	0.013950	1047.56	0.000	632.130	156928	156894	34	99.9783	34	0	0	0
stencil2d/iommu_e32_m250ns	13954.427	13954427000	0.013954	1052.41	0.000	641.120	156927	156893	34	99.9783	34	0	0	0
stencil2d/iommu_e32_m500ns	13961.559	13961559000	0.013962	1060.86	0.000	656.124	156928	156894	34	99.9783	34	0	0	0
stencil2d/iommu_e32_m1000ns	13979.248	13979248000	0.013979	1078.58	0.000	686.144	156933	156899	34	99.9783	34	0	0	0
stencil2d/iommu_e64_m100ns	13949.819	13949819000	0.013950	1047.56	0.000	632.130	156928	156894	34	99.9783	34	0	0	0
stencil2d/iommu_e64_m250ns	13954.427	13954427000	0.013954	1052.41	0.000	641.120	156927	156893	34	99.9783	34	0	0	0
stencil2d/iommu_e64_m500ns	13961.559	13961559000	0.013962	1060.86	0.000	656.124	156928	156894	34	99.9783	34	0	0	0
stencil2d/iommu_e64_m1000ns	13979.248	13979248000	0.013979	1078.58	0.000	686.144	156933	156899	34	99.9783	34	0	0	0
stencil2d/iommu_e256_m100ns	13949.819	13949819000	0.013950	1047.56	0.000	632.130	156928	156894	34	99.9783	34	0	0	0
stencil2d/iommu_e256_m250ns	13954.427	13954427000	0.013954	1052.41	0.000	641.120	156927	156893	34	99.9783	34	0	0	0
stencil2d/iommu_e256_m500ns	13961.559	13961559000	0.013962	1060.86	0.000	656.124	156928	156894	34	99.9783	34	0	0	0
stencil2d/iommu_e256_m1000ns	13979.248	13979248000	0.013979	1078.58	0.000	686.144	156933	156899	34	99.9783	34	0	0	0
stencil2d/iommu_e2048_m100ns	13949.819	13949819000	0.013950	1047.56	0.000	632.130	156928	156894	34	99.9783	34	0	0	0
stencil2d/iommu_e2048_m250ns	13954.427	13954427000	0.013954	1052.41	0.000	641.120	156927	156893	34	99.9783	34	0	0	0
stencil2d/iommu_e2048_m500ns	13961.559	13961559000	0.013962	1060.86	0.000	656.124	156928	156894	34	99.9783	34	0	0	0
stencil2d/iommu_e2048_m1000ns	13979.248	13979248000	0.013979	1078.58	0.000	686.144	156933	156899	34	99.9783	34	0	0	0
stencil3d/plain	13879.402	13879402000	0.013879	622.76	0.000	-	0	0	0	-	0	0	0	0
stencil3d/aia-kd	14231.417	14231417000	0.014231	974.25	652.564	-	0	0	0	-	0	138856	39	6
stencil3d/iommu_e8_m100ns	13957.524	13957524000	0.013958	700.94	0.000	589.640	142605	142473	132	99.9074	66	0	0	0
stencil3d/iommu_e8_m250ns	13978.140	13978140000	0.013978	720.95	0.000	626.776	142630	142498	132	99.9075	66	0	0	0
stencil3d/iommu_e8_m500ns	14010.184	14010184000	0.014010	753.34	0.000	688.512	142623	142491	132	99.9074	66	0	0	0
stencil3d/iommu_e8_m1000ns	14076.660	14076660000	0.014077	819.52	0.000	812.006	142623	142491	132	99.9074	66	0	0	0
stencil3d/iommu_e16_m100ns	13957.524	13957524000	0.013958	700.94	0.000	589.640	142605	142473	132	99.9074	66	0	0	0
stencil3d/iommu_e16_m250ns	13978.140	13978140000	0.013978	720.95	0.000	626.776	142630	142498	132	99.9075	66	0	0	0
stencil3d/iommu_e16_m500ns	14010.184	14010184000	0.014010	753.34	0.000	688.512	142623	142491	132	99.9074	66	0	0	0
stencil3d/iommu_e16_m1000ns	14076.660	14076660000	0.014077	819.52	0.000	812.006	142623	142491	132	99.9074	66	0	0	0
stencil3d/iommu_e32_m100ns	13952.661	13952661000	0.013953	694.98	0.000	577.044	142591	142523	68	99.9523	66	0	0	0
